GradeDate,Firm,ToGrade,FromGrade,Action,priceTargetAction,currentPriceTarget,priorPriceTarget,tic
2025-03-11 17:32:49,KGI Securities,Neutral,Outperform,down,Announces,78.0,0.0,UBER
2025-03-06 15:52:04,Truist Securities,Buy,Buy,main,Raises,92.0,90.0,UBER
2025-02-18 14:26:40,Piper Sandler,Overweight,Overweight,reit,Raises,87.0,80.0,UBER
2025-02-11 18:38:27,Loop Capital,Buy,Buy,main,Raises,89.0,86.0,UBER
2025-02-06 17:56:59,JP Morgan,Overweight,Overweight,main,Lowers,90.0,95.0,UBER
2025-02-06 17:43:58,RBC Capital,Outperform,Outperform,reit,Maintains,82.0,82.0,UBER
2025-02-06 17:27:55,DA Davidson,Buy,Buy,main,Lowers,80.0,84.0,UBER
2025-02-06 16:10:21,JMP Securities,Market Perform,Market Perform,reit,,0.0,0.0,UBER
2025-02-06 15:46:29,Evercore ISI Group,Outperform,Outperform,main,Lowers,115.0,120.0,UBER
2025-02-06 15:27:55,Wells Fargo,Overweight,Overweight,main,Lowers,87.0,90.0,UBER
2025-02-06 14:01:51,Citigroup,Buy,Buy,main,Lowers,92.0,98.0,UBER
2025-02-06 13:54:53,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,80.0,80.0,UBER
2025-02-06 13:23:19,Piper Sandler,Overweight,Overweight,main,Lowers,80.0,82.0,UBER
2025-02-06 12:41:49,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2025-02-05 13:14:04,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2025-02-03 17:36:39,UBS,Buy,Buy,main,Lowers,107.0,114.0,UBER
2025-01-31 17:12:39,JMP Securities,Market Perform,Market Perform,reit,,0.0,0.0,UBER
2025-01-31 16:26:08,Benchmark,Hold,Hold,reit,,0.0,0.0,UBER
2025-01-28 15:09:27,Cantor Fitzgerald,Overweight,Overweight,main,Raises,80.0,75.0,UBER
2025-01-28 13:15:31,Piper Sandler,Overweight,Overweight,main,Lowers,82.0,98.0,UBER
2025-01-27 11:52:57,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2025-01-07 15:46:56,JMP Securities,Market Perform,Market Perform,reit,,0.0,0.0,UBER
2025-01-03 14:24:40,Wolfe Research,Outperform,Outperform,main,Raises,92.0,90.0,UBER
2025-01-02 17:13:03,Goldman Sachs,Buy,Buy,main,Maintains,96.0,96.0,UBER
2025-01-02 13:48:03,JMP Securities,Market Perform,Market Outperform,down,Maintains,95.0,95.0,UBER
2024-12-18 13:49:49,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,90.0,90.0,UBER
2024-12-04 16:22:44,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,95.0,95.0,UBER
2024-11-25 22:46:05,Tigress Financial,Buy,Buy,main,Raises,103.0,96.0,UBER
2024-11-06 18:40:58,Loop Capital,Buy,Buy,main,Raises,86.0,84.0,UBER
2024-11-06 18:10:15,DA Davidson,Buy,Buy,main,Raises,84.0,82.0,UBER
2024-11-01 20:47:22,Wells Fargo,Overweight,Overweight,main,Lowers,90.0,97.0,UBER
2024-11-01 18:04:35,RBC Capital,Outperform,Outperform,main,Raises,82.0,80.0,UBER
2024-11-01 14:58:00,Truist Securities,Buy,Buy,main,Lowers,95.0,99.0,UBER
2024-11-01 14:45:20,Benchmark,Hold,,reit,,0.0,0.0,UBER
2024-11-01 13:17:36,Keybanc,Overweight,Overweight,main,Lowers,85.0,90.0,UBER
2024-11-01 12:44:53,JMP Securities,Market Outperform,Market Outperform,main,Raises,95.0,80.0,UBER
2024-10-31 18:03:21,Evercore ISI Group,Outperform,Outperform,main,Raises,120.0,90.0,UBER
2024-10-31 18:00:46,Gordon Haskett,Buy,Hold,up,Announces,85.0,0.0,UBER
2024-10-31 12:17:54,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2024-10-25 18:04:29,RBC Capital,Outperform,Outperform,reit,Maintains,80.0,80.0,UBER
2024-10-25 13:45:07,Benchmark,Hold,,init,,0.0,0.0,UBER
2024-10-23 17:30:43,B of A Securities,Buy,Buy,main,Raises,96.0,88.0,UBER
2024-10-22 13:49:01,Jefferies,Buy,Buy,main,Raises,105.0,100.0,UBER
2024-10-18 14:10:57,UBS,Buy,Buy,main,Raises,114.0,102.0,UBER
2024-10-17 18:01:17,DA Davidson,Buy,Buy,main,Maintains,82.0,82.0,UBER
2024-10-17 10:15:00,Daiwa Capital,Neutral,Outperform,down,Announces,84.0,0.0,UBER
2024-10-11 17:24:20,B of A Securities,Buy,Buy,reit,Maintains,88.0,88.0,UBER
2024-10-11 16:09:02,BMO Capital,Outperform,Outperform,reit,Maintains,92.0,92.0,UBER
2024-10-07 12:36:21,Truist Securities,Buy,Buy,main,Raises,99.0,88.0,UBER
2024-09-30 16:41:33,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,90.0,90.0,UBER
2024-09-27 12:13:03,Oppenheimer,Outperform,Outperform,main,Raises,95.0,90.0,UBER
2024-09-23 14:54:14,Cantor Fitzgerald,Overweight,Overweight,reit,Maintains,90.0,90.0,UBER
2024-09-13 14:37:17,Wells Fargo,Overweight,Overweight,main,Maintains,97.0,97.0,UBER
2024-09-06 14:54:03,Truist Securities,Buy,Buy,main,Maintains,88.0,88.0,UBER
2024-09-05 15:15:55,Cantor Fitzgerald,Overweight,,init,Announces,90.0,0.0,UBER
2024-09-03 12:19:55,Loop Capital,Buy,Buy,main,Raises,84.0,83.0,UBER
2024-08-23 12:58:40,B of A Securities,Buy,Buy,main,Maintains,88.0,88.0,UBER
2024-08-07 20:37:46,JMP Securities,Market Outperform,Market Outperform,main,Raises,80.0,75.0,UBER
2024-08-07 19:24:03,Citigroup,Buy,Buy,main,Raises,98.0,96.0,UBER
2024-08-07 16:58:27,RBC Capital,Outperform,Outperform,reit,Maintains,80.0,80.0,UBER
2024-08-07 16:50:20,Roth MKM,Buy,Buy,main,Raises,90.0,89.0,UBER
2024-08-07 16:18:20,Goldman Sachs,Buy,Buy,main,Raises,90.0,85.0,UBER
2024-08-07 14:23:10,Wells Fargo,Overweight,Overweight,main,Raises,97.0,91.0,UBER
2024-08-07 14:15:41,Evercore ISI Group,Outperform,Outperform,main,Raises,90.0,80.0,UBER
2024-08-07 13:42:50,Truist Securities,Buy,Buy,main,Raises,88.0,86.0,UBER
2024-08-07 10:42:42,DA Davidson,Buy,Buy,main,Raises,82.0,81.0,UBER
2024-08-07 09:44:49,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2024-07-30 18:05:09,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,75.0,75.0,UBER
2024-07-30 16:24:37,BMO Capital,Outperform,Outperform,reit,Maintains,92.0,92.0,UBER
2024-07-23 17:10:38,Morgan Stanley,Overweight,Overweight,main,Raises,95.0,90.0,UBER
2024-07-23 14:54:35,TD Cowen,Buy,Buy,main,Raises,90.0,88.0,UBER
2024-07-22 12:19:02,Melius Research,Hold,,init,Announces,77.0,0.0,UBER
2024-07-16 11:00:02,Wolfe Research,Outperform,,init,Announces,90.0,0.0,UBER
2024-07-15 09:46:56,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2024-06-28 17:23:06,Wells Fargo,Overweight,Overweight,main,Raises,91.0,89.0,UBER
2024-06-25 12:41:59,Piper Sandler,Overweight,Overweight,main,Raises,88.0,86.0,UBER
2024-06-12 11:23:52,Citigroup,Buy,Buy,main,Raises,96.0,93.0,UBER
2024-06-05 14:00:57,Oppenheimer,Outperform,Outperform,main,Maintains,90.0,90.0,UBER
2024-05-28 14:40:16,RBC Capital,Outperform,Outperform,reit,Maintains,80.0,80.0,UBER
2024-05-20 12:50:43,JMP Securities,Market Outperform,Market Outperform,main,Lowers,75.0,80.0,UBER
2024-05-16 17:49:06,Loop Capital,Buy,Buy,main,Lowers,83.0,88.0,UBER
2024-05-16 16:58:04,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,80.0,80.0,UBER
2024-05-15 13:02:45,BMO Capital,Outperform,Outperform,reit,Maintains,92.0,92.0,UBER
2024-05-10 14:20:51,Roth MKM,Buy,Buy,reit,Lowers,89.0,91.0,UBER
2024-05-09 19:36:05,Jefferies,Buy,Buy,main,Lowers,100.0,103.0,UBER
2024-05-09 18:40:40,UBS,Buy,Buy,main,Lowers,95.0,100.0,UBER
2024-05-09 18:02:32,Citigroup,Buy,Buy,main,Raises,93.0,91.0,UBER
2024-05-09 16:32:05,RBC Capital,Outperform,Outperform,main,Lowers,80.0,85.0,UBER
2024-05-09 16:08:47,Wells Fargo,Overweight,Overweight,main,Lowers,89.0,95.0,UBER
2024-05-09 15:52:57,TD Cowen,Buy,Buy,main,Lowers,88.0,90.0,UBER
2024-05-09 13:09:30,Wedbush,Outperform,Outperform,main,Lowers,80.0,85.0,UBER
2024-05-09 11:42:07,B of A Securities,Buy,Buy,main,Lowers,87.0,91.0,UBER
2024-05-09 09:52:31,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2024-05-08 13:16:49,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2024-05-08 12:38:48,DA Davidson,Buy,Buy,main,Maintains,81.0,81.0,UBER
2024-04-29 17:12:52,Oppenheimer,Outperform,Outperform,main,Maintains,90.0,0.0,UBER
2024-04-19 15:45:09,Tigress Financial,Buy,Buy,main,Raises,96.0,72.0,UBER
2024-04-11 15:22:55,MoffettNathanson,Buy,Buy,reit,Maintains,92.0,0.0,UBER
2024-04-08 22:02:46,Wells Fargo,Overweight,Overweight,main,Raises,95.0,90.0,UBER
2024-04-05 13:59:22,Jefferies,Buy,Buy,main,Raises,100.0,95.0,UBER
2024-04-05 09:54:41,Needham,Buy,Buy,reit,Maintains,90.0,90.0,UBER
2024-03-28 14:45:27,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,85.0,85.0,UBER
2024-03-27 18:30:45,Truist Securities,Buy,Buy,main,Raises,94.0,90.0,UBER
2024-03-15 12:03:06,Piper Sandler,Overweight,Overweight,main,Raises,92.0,78.0,UBER
2024-03-04 15:04:42,Argus Research,Buy,Buy,main,Raises,95.0,69.0,UBER
2024-02-16 20:00:44,JMP Securities,Market Outperform,Market Outperform,main,Raises,85.0,76.0,UBER
2024-02-16 17:35:16,Citigroup,Buy,Buy,main,Raises,91.0,83.0,UBER
2024-02-15 17:04:11,UBS,Buy,Buy,main,Raises,96.0,94.0,UBER
2024-02-15 16:04:04,RBC Capital,Outperform,Outperform,reit,Maintains,85.0,0.0,UBER
2024-02-15 14:46:13,JP Morgan,Overweight,Overweight,main,Raises,95.0,84.0,UBER
2024-02-15 14:10:25,BMO Capital,Outperform,Outperform,main,Raises,92.0,82.0,UBER
2024-02-15 13:32:46,Truist Securities,Buy,Buy,reit,Raises,90.0,77.0,UBER
2024-02-15 11:00:04,Needham,Buy,Buy,reit,Maintains,90.0,0.0,UBER
2024-02-15 10:58:00,Keybanc,Overweight,Overweight,main,Raises,90.0,79.0,UBER
2024-02-08 20:17:15,Barclays,Overweight,Overweight,main,Raises,86.0,63.0,UBER
2024-02-08 19:31:16,JMP Securities,Market Outperform,Market Outperform,main,Raises,76.0,75.0,UBER
2024-02-08 18:47:40,BMO Capital,Outperform,Outperform,main,Raises,82.0,69.0,UBER
2024-02-08 18:18:14,Citigroup,Buy,Buy,main,Raises,83.0,75.0,UBER
2024-02-08 15:48:13,RBC Capital,Outperform,Outperform,main,Raises,85.0,65.0,UBER
2024-02-08 15:31:05,Mizuho,Buy,Buy,main,Raises,83.0,77.0,UBER
2024-02-08 14:26:16,Susquehanna,Positive,Positive,main,Raises,85.0,60.0,UBER
2024-02-08 14:04:30,Roth MKM,Buy,Buy,main,Raises,79.0,72.0,UBER
2024-02-08 13:04:12,JP Morgan,Overweight,Overweight,main,Raises,84.0,76.0,UBER
2024-02-08 10:48:39,Needham,Buy,Buy,main,Raises,90.0,71.0,UBER
2024-02-07 13:17:56,Needham,Buy,Buy,reit,Maintains,71.0,0.0,UBER
2024-02-06 17:24:26,JMP Securities,Market Outperform,Market Outperform,main,Raises,75.0,62.0,UBER
2024-02-06 10:09:54,Keybanc,Overweight,Overweight,main,Raises,79.0,70.0,UBER
2024-01-30 12:43:30,B of A Securities,Buy,Buy,main,Raises,73.0,68.0,UBER
2024-01-26 20:33:40,Truist Securities,Buy,Buy,main,Raises,68.0,58.0,UBER
2024-01-24 12:00:30,Gordon Haskett,Hold,Buy,down,Announces,66.0,0.0,UBER
2024-01-22 11:10:52,Needham,Buy,Buy,main,Raises,71.0,63.0,UBER
2024-01-17 17:33:22,Mizuho,Buy,Buy,main,Raises,77.0,63.0,UBER
2024-01-16 12:16:21,Needham,Buy,Buy,reit,Maintains,63.0,0.0,UBER
2024-01-12 14:26:17,Goldman Sachs,Buy,Buy,main,Raises,78.0,59.0,UBER
2024-01-11 13:50:00,Goldman Sachs,Buy,Buy,main,Raises,78.0,59.0,UBER
2024-01-09 11:29:06,BMO Capital,Outperform,,init,Announces,69.0,0.0,UBER
2023-12-29 09:54:29,Nomura,Neutral,Buy,down,Raises,62.0,59.0,UBER
2023-12-19 09:09:47,Keybanc,Overweight,Overweight,main,Raises,70.0,61.0,UBER
2023-12-04 13:11:45,Oppenheimer,Outperform,Outperform,main,Raises,75.0,65.0,UBER
2023-12-01 19:22:20,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,62.0,0.0,UBER
2023-11-30 11:27:35,Needham,Buy,Buy,reit,Maintains,63.0,0.0,UBER
2023-11-30 10:15:05,Tigress Financial,Buy,Buy,main,Raises,72.0,66.0,UBER
2023-11-13 14:49:52,JMP Securities,Market Outperform,Market Outperform,main,Raises,62.0,57.0,UBER
2023-11-08 21:43:22,Morgan Stanley,Overweight,Overweight,main,Raises,62.0,60.0,UBER
2023-11-08 20:52:33,Roth MKM,Buy,Buy,main,Raises,62.0,61.0,UBER
2023-11-08 19:46:54,JP Morgan,Overweight,Overweight,main,Raises,62.0,56.0,UBER
2023-11-08 15:25:05,Truist Securities,Buy,Buy,main,Lowers,58.0,60.0,UBER
2023-11-08 14:41:50,Wells Fargo,Overweight,Overweight,main,Raises,64.0,59.0,UBER
2023-11-08 12:55:21,Keybanc,Overweight,Overweight,main,Raises,61.0,60.0,UBER
2023-11-03 09:15:20,Keybanc,Overweight,Sector Weight,up,Announces,60.0,0.0,UBER
2023-10-24 11:16:01,Seaport Global,Buy,,init,Announces,51.0,0.0,UBER
2023-09-27 10:37:56,Needham,Buy,Buy,reit,Maintains,60.0,0.0,UBER
2023-09-05 12:27:10,RBC Capital,Outperform,Outperform,reit,Maintains,58.0,0.0,UBER
2023-08-17 11:30:37,Wells Fargo,Overweight,Overweight,main,Raises,59.0,53.0,UBER
2023-08-14 13:36:33,Loop Capital,Buy,Buy,main,Raises,58.0,48.0,UBER
2023-08-02 17:31:50,JP Morgan,Overweight,Overweight,main,Raises,56.0,55.0,UBER
2023-08-02 16:32:20,Truist Securities,Buy,Buy,main,Lowers,60.0,63.0,UBER
2023-08-02 15:56:42,RBC Capital,Outperform,Outperform,main,Raises,58.0,46.0,UBER
2023-08-02 15:07:35,Morgan Stanley,Overweight,Overweight,reit,Raises,60.0,57.0,UBER
2023-08-02 13:14:41,Susquehanna,Positive,Positive,main,Raises,55.0,48.0,UBER
2023-08-02 13:08:49,Wells Fargo,Overweight,Overweight,main,Raises,53.0,50.0,UBER
2023-08-02 12:37:14,Mizuho,Buy,Buy,main,Raises,63.0,60.0,UBER
2023-08-02 12:19:44,Goldman Sachs,Buy,Buy,main,Raises,57.0,48.0,UBER
2023-08-02 11:36:11,Citigroup,Buy,Buy,main,Raises,60.0,57.0,UBER
2023-08-02 11:05:44,JMP Securities,Outperform,Outperform,main,Raises,57.0,55.0,UBER
2023-08-02 10:53:40,DA Davidson,Buy,Buy,main,Raises,64.0,62.0,UBER
2023-08-02 10:53:24,Bernstein,Outperform,Outperform,main,Raises,55.0,50.0,UBER
2023-08-02 10:46:41,Needham,Buy,Buy,main,Raises,60.0,56.0,UBER
2023-08-02 10:44:14,Barclays,Overweight,Overweight,main,Raises,60.0,57.0,UBER
2023-08-02 10:12:30,Wolfe Research,Outperform,Outperform,main,Raises,57.0,52.0,UBER
2023-08-01 12:29:29,Needham,Buy,Buy,reit,Maintains,56.0,0.0,UBER
2023-07-31 13:47:21,DA Davidson,Buy,Buy,reit,Maintains,62.0,0.0,UBER
2023-07-27 12:27:15,Wedbush,Outperform,Outperform,main,Raises,52.0,46.0,UBER
2023-07-21 15:29:54,Tigress Financial,Buy,,init,Announces,66.0,0.0,UBER
2023-07-18 14:27:27,Roth MKM,Buy,Buy,main,Raises,59.0,46.0,UBER
2023-07-17 10:11:38,Needham,Buy,Buy,reit,Maintains,56.0,0.0,UBER
2023-07-13 11:29:44,B of A Securities,Buy,Buy,main,Raises,51.0,44.0,UBER
2023-07-11 14:07:10,Evercore ISI Group,Outperform,Outperform,reit,Maintains,75.0,75.0,UBER
2023-06-28 10:26:09,Daiwa Capital,Outperform,Buy,down,Raises,51.0,42.0,UBER
2023-06-26 14:19:01,Bernstein,Outperform,Outperform,main,Raises,50.0,45.0,UBER
2023-06-21 11:28:28,Oppenheimer,Outperform,Outperform,main,Raises,65.0,55.0,UBER
2023-06-15 13:01:28,Mizuho,Buy,Buy,reit,Maintains,55.0,0.0,UBER
2023-06-12 13:33:38,Truist Securities,Buy,Buy,main,Raises,63.0,60.0,UBER
2023-06-08 08:15:57,Wells Fargo,Overweight,,init,Announces,50.0,0.0,UBER
2023-06-07 13:30:42,RBC Capital,Outperform,Outperform,reit,Maintains,46.0,0.0,UBER
2023-06-06 08:37:04,Wedbush,Outperform,,init,Announces,46.0,0.0,UBER
2023-06-02 09:13:54,Needham,Buy,Buy,reit,Maintains,56.0,0.0,UBER
2023-05-18 12:17:17,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,55.0,55.0,UBER
2023-05-18 08:25:28,DA Davidson,Buy,Buy,reit,Maintains,62.0,0.0,UBER
2023-05-03 15:15:14,Deutsche Bank,Buy,,main,Raises,46.0,44.0,UBER
2023-05-03 14:25:02,TD Cowen,Outperform,,main,Raises,67.0,66.0,UBER
2023-05-03 12:47:52,Morgan Stanley,Overweight,,main,Raises,57.0,54.0,UBER
2023-05-03 11:51:57,JMP Securities,Market Outperform,,reit,Maintains,55.0,0.0,UBER
2023-05-03 11:44:45,Susquehanna,Positive,Neutral,up,Raises,48.0,40.0,UBER
2023-05-03 09:43:33,Needham,Buy,,main,Raises,56.0,54.0,UBER
2023-05-03 09:35:56,Mizuho,Buy,,main,Raises,55.0,50.0,UBER
2023-05-03 09:31:18,Piper Sandler,Overweight,,main,Raises,43.0,41.0,UBER
2023-05-03 08:32:22,DA Davidson,Buy,,reit,Maintains,62.0,0.0,UBER
2023-05-02 17:30:42,Wedbush,Outperform,,main,Raises,44.0,40.0,UBER
2023-05-01 10:04:02,Needham,Buy,,reit,Maintains,54.0,0.0,UBER
2023-04-03 10:03:40,Needham,Buy,,reit,Maintains,54.0,0.0,UBER
2023-03-28 11:23:18,RBC Capital,Outperform,,reit,Maintains,46.0,0.0,UBER
2023-03-15 10:57:37,Deutsche Bank,Buy,,main,Raises,44.0,42.0,UBER
2023-03-10 13:04:02,JMP Securities,Market Outperform,,reit,Maintains,55.0,0.0,UBER
2023-02-22 13:29:29,Wolfe Research,Outperform,,reit,Maintains,45.0,0.0,UBER
2023-02-09 15:15:05,Deutsche Bank,Buy,,main,Raises,42.0,40.0,UBER
2023-02-09 14:56:08,UBS,Buy,,main,Raises,48.0,38.0,UBER
2023-02-09 14:22:00,RBC Capital,Outperform,,reit,Maintains,46.0,0.0,UBER
2023-02-09 12:42:40,JP Morgan,Overweight,,reit,Maintains,52.0,0.0,UBER
2023-02-09 12:06:38,Wells Fargo,Overweight,,main,Raises,53.0,46.0,UBER
2023-02-09 12:04:38,Susquehanna,Neutral,,main,Raises,40.0,32.0,UBER
2023-02-09 12:04:37,Mizuho,Buy,,main,Raises,50.0,46.0,UBER
2023-02-09 11:39:09,Oppenheimer,Outperform,,main,Raises,55.0,45.0,UBER
2023-02-09 11:37:12,Needham,Buy,,reit,Maintains,54.0,0.0,UBER
2023-02-09 11:37:11,Barclays,Overweight,,main,Lowers,45.0,54.0,UBER
2023-02-09 11:34:27,Citigroup,Buy,,main,Raises,55.0,48.0,UBER
2023-02-09 11:32:49,JMP Securities,Market Outperform,,main,Lowers,55.0,65.0,UBER
2023-02-09 11:28:36,Goldman Sachs,Buy,,main,Raises,47.0,45.0,UBER
2023-02-09 09:55:16,Raymond James,Outperform,,main,Raises,41.0,38.0,UBER
2023-02-09 09:40:14,DA Davidson,Buy,,reit,Maintains,62.0,0.0,UBER
2023-02-09 09:28:08,Wedbush,Outperform,,main,Raises,40.0,38.0,UBER
2023-02-08 13:22:55,Wedbush,Outperform,,reit,Maintains,38.0,0.0,UBER
2023-02-08 12:50:37,Needham,Buy,,reit,Maintains,54.0,0.0,UBER
2023-02-07 13:10:51,Wolfe Research,Outperform,,main,Raises,42.0,38.0,UBER
2023-02-06 14:02:01,Needham,Buy,,reit,Maintains,54.0,0.0,UBER
2023-01-30 13:01:06,MoffettNathanson,Outperform,,init,Announces,47.0,0.0,UBER
2023-01-19 13:04:26,Wells Fargo,Overweight,,main,Lowers,46.0,55.0,UBER
2023-01-09 11:25:52,Piper Sandler,Overweight,Neutral,up,Raises,33.0,31.0,UBER
2022-11-02 10:48:58,Needham,Buy,,main,Raises,54.0,52.0,UBER
2022-10-24 13:19:32,Truist Securities,Buy,,main,Lowers,60.0,67.0,UBER
2022-10-24 12:45:20,Cowen & Co.,Outperform,,main,Lowers,70.0,76.0,UBER
2022-10-03 13:53:50,Morgan Stanley,Overweight,,main,Lowers,54.0,70.0,UBER
2022-08-03 15:15:38,Mizuho,Buy,,main,Lowers,46.0,58.0,UBER
2022-08-03 13:20:25,Morgan Stanley,Overweight,,main,Raises,70.0,68.0,UBER
2022-08-03 13:18:22,UBS,Buy,,main,Lowers,36.0,50.0,UBER
2022-08-03 13:16:29,Barclays,Overweight,,main,Raises,54.0,53.0,UBER
2022-08-03 10:24:38,Needham,Buy,,main,Raises,52.0,50.0,UBER
2022-08-03 10:08:07,Raymond James,Outperform,Market Perform,up,Announces,38.0,0.0,UBER
2022-08-01 12:29:37,Deutsche Bank,Buy,,main,Lowers,40.0,50.0,UBER
2022-07-19 13:47:33,BTIG,Buy,,main,Lowers,35.0,55.0,UBER
2022-07-14 14:51:30,Citigroup,Buy,,main,Lowers,48.0,50.0,UBER
2022-07-13 10:18:40,Keybanc,Sector Weight,,init,,0.0,0.0,UBER
2022-06-29 14:27:22,JP Morgan,Overweight,,main,Lowers,48.0,60.0,UBER
2022-06-24 11:06:36,Wolfe Research,Outperform,,main,Lowers,27.0,30.0,UBER
2022-06-10 11:41:44,Goldman Sachs,Buy,,main,Lowers,45.0,55.0,UBER
2022-06-08 11:39:02,Barclays,Overweight,,main,Raises,53.0,48.0,UBER
2022-05-31 11:34:13,Jefferies,Buy,,main,Lowers,50.0,65.0,UBER
2022-05-05 14:46:14,RBC Capital,Outperform,,main,Lowers,46.0,50.0,UBER
2022-05-05 13:51:46,MKM Partners,Buy,,main,Lowers,41.0,65.0,UBER
2022-05-05 13:40:20,Cowen & Co.,Outperform,,main,Lowers,72.0,80.0,UBER
2022-05-05 12:29:11,Mizuho,Buy,,main,Lowers,58.0,72.0,UBER
2022-05-05 11:24:46,Barclays,Overweight,,main,Lowers,48.0,52.0,UBER
2022-05-05 11:22:02,Wells Fargo,Overweight,,main,Lowers,55.0,68.0,UBER
2022-05-05 11:18:38,BTIG,Buy,,main,Lowers,55.0,65.0,UBER
2022-05-05 10:35:58,Needham,Buy,,main,Lowers,50.0,68.0,UBER
2022-05-05 09:31:56,Wedbush,Outperform,,main,Lowers,38.0,48.0,UBER
2022-04-25 13:59:35,Morgan Stanley,Overweight,,main,Lowers,68.0,72.0,UBER
2022-03-21 10:49:34,RBC Capital,Outperform,,main,Lowers,50.0,65.0,UBER
2022-03-11 14:07:53,Loop Capital,Buy,,main,Lowers,55.0,70.0,UBER
2022-03-11 13:10:58,Deutsche Bank,Buy,,init,Announces,50.0,0.0,UBER
2022-02-14 12:12:20,Wedbush,Outperform,,main,Lowers,48.0,57.0,UBER
2022-02-11 11:38:55,Needham,Buy,,main,Lowers,68.0,75.0,UBER
2022-02-10 15:13:14,DA Davidson,Buy,,main,Lowers,62.0,68.0,UBER
2022-02-10 12:12:38,JMP Securities,Market Outperform,,main,Lowers,69.0,80.0,UBER
2022-02-10 12:11:17,BTIG,Buy,,main,Lowers,65.0,80.0,UBER
2022-01-31 18:27:01,Cowen & Co.,Outperform,,main,Lowers,76.0,82.0,UBER
2022-01-20 11:13:09,Keybanc,Overweight,,main,Lowers,65.0,75.0,UBER
2022-01-07 11:09:57,Needham,Buy,,main,Lowers,75.0,77.0,UBER
2021-12-15 20:11:52,JP Morgan,Overweight,,main,Lowers,68.0,72.0,UBER
2021-12-02 13:15:30,UBS,Buy,,init,Announces,80.0,0.0,UBER
2021-11-08 12:16:40,JMP Securities,Market Outperform,,main,Raises,80.0,77.0,UBER
2021-11-05 14:12:38,MKM Partners,Buy,,main,Lowers,62.0,68.0,UBER
2021-11-05 13:51:59,Wedbush,Outperform,,main,Raises,57.0,51.0,UBER
2021-09-13 10:09:38,Goldman Sachs,Buy,,init,Announces,64.0,0.0,UBER
2021-08-05 12:49:18,DA Davidson,Buy,,main,Lowers,68.0,70.0,UBER
2021-08-05 12:04:01,Oppenheimer,Outperform,,main,Lowers,70.0,80.0,UBER
2021-08-02 11:14:36,Gordon Haskett,Buy,,init,Announces,65.0,0.0,UBER
2021-07-01 15:29:25,Arete Research,Neutral,Sell,up,,0.0,0.0,UBER
2021-07-01 13:47:56,Cowen & Co.,Outperform,,main,Raises,80.0,76.0,UBER
2021-05-06 13:36:40,Deutsche Bank,Buy,,main,Raises,85.0,82.0,UBER
2021-05-06 13:18:11,Morgan Stanley,Overweight,,main,Lowers,72.0,75.0,UBER
2021-05-06 11:46:55,DA Davidson,Buy,,main,Lowers,70.0,72.0,UBER
2021-04-27 09:59:38,Needham,Buy,,init,Announces,77.0,0.0,UBER
2021-04-20 12:53:17,Nomura,Buy,,init,,0.0,0.0,UBER
2021-04-01 13:11:11,Jefferies,Buy,,init,Announces,75.0,0.0,UBER
2021-03-26 11:58:22,Vertical Research,Buy,,init,Announces,72.0,0.0,UBER
2021-03-25 12:50:19,Morgan Stanley,Overweight,,main,Raises,75.0,70.0,UBER
2021-03-12 13:28:16,Daiwa Capital,Buy,Outperform,up,,0.0,0.0,UBER
2021-03-10 15:48:30,Deutsche Bank,Buy,,main,Raises,82.0,78.0,UBER
2021-02-11 16:17:01,Mizuho,Buy,,main,Raises,72.0,63.0,UBER
2021-02-11 16:15:29,Canaccord Genuity,Buy,,main,Raises,75.0,65.0,UBER
2021-02-11 15:57:26,BTIG,Buy,,main,Raises,80.0,70.0,UBER
2021-02-11 14:31:42,Morgan Stanley,Overweight,,main,Raises,70.0,68.0,UBER
2021-02-11 12:07:21,Wedbush,Outperform,,main,Raises,76.0,60.0,UBER
2021-02-11 09:47:16,Keybanc,Overweight,,main,Raises,75.0,63.0,UBER
2021-02-09 09:59:00,Keybanc,Overweight,,main,Raises,63.0,60.0,UBER
2021-02-04 17:59:47,Stifel,Buy,,main,Raises,65.0,60.0,UBER
2021-01-28 19:12:22,Wells Fargo,Overweight,,main,Raises,65.0,60.0,UBER
2021-01-27 17:49:50,JP Morgan,Overweight,,main,Raises,64.0,63.0,UBER
2021-01-11 14:25:50,Morgan Stanley,Overweight,,main,Raises,68.0,49.0,UBER
2021-01-07 16:59:58,BTIG,Buy,,main,Raises,70.0,65.0,UBER
